20180309,MTX    ,201803,150018,10864,2,-,-, 
20180309,MTX    ,201803,150019,10864,2,-,-, 
20180309,MTX    ,201803,150027,10864,2,-,-, 
20180309,MTX    ,201803,150029,10865,4,-,-, 
20180309,MTX    ,201803,150036,10864,2,-,-, 
20180309,MTX    ,201803,150038,10863,2,-,-, 
20180309,MTX    ,201803,150038,10863,2,-,-, 
20180309,MTX    ,201803,150042,10864,2,-,-, 
20180309,MTX    ,201803,150044,10863,2,-,-, 
20180309,MTX    ,201803,150048,10863,2,-,-, 
20180309,MTX    ,201803,150049,10863,2,-,-, 
20180309,MTX    ,201803,150055,10864,8,-,-, 
20180309,MTX    ,201803,150056,10863,2,-,-, 
20180309,MTX    ,201803,150059,10863,4,-,-, 
20180309,MTX    ,201803,150059,10863,2,-,-, 
20180309,MTX    ,201803,150059,10863,2,-,-, 
20180309,MTX    ,201803,150101,10862,2,-,-, 
20180309,MTX    ,201803,150101,10862,2,-,-, 
20180309,MTX    ,201803,150106,10862,2,-,-, 
20180309,MTX    ,201803,150107,10862,2,-,-, 
20180309,MTX    ,201803,150107,10862,2,-,-, 
20180309,MTX    ,201803,150107,10861,2,-,-, 
20180309,MTX    ,201803,150111,10862,2,-,-, 
20180309,MTX    ,201803,150111,10862,2,-,-, 
20180309,MTX    ,201803,150111,10861,2,-,-, 
20180309,MTX    ,201803,150112,10861,2,-,-, 
20180309,MTX    ,201803,150112,10861,2,-,-, 
20180309,MTX    ,201803,150112,10862,2,-,-, 
20180309,MTX    ,201803,150113,10862,2,-,-, 
20180309,MTX    ,201803,150118,10861,4,-,-, 
20180309,MTX    ,201803,150118,10861,4,-,-, 
20180309,MTX    ,201803,150118,10862,2,-,-, 
20180309,MTX    ,201803,150119,10863,6,-,-, 
20180309,MTX    ,201803,150119,10862,2,-,-, 
20180309,MTX    ,201803,150120,10862,2,-,-, 
20180309,MTX    ,201803,150120,10862,2,-,-, 
20180309,MTX    ,201803,150122,10862,2,-,-, 
20180309,MTX    ,201803,150122,10862,4,-,-, 
20180309,MTX    ,201803,150122,10862,2,-,-, 
20180309,MTX    ,201803,150123,10863,2,-,-, 
20180309,MTX    ,201803,150124,10862,2,-,-, 
20180309,MTX    ,201803,150125,10862,2,-,-, 
20180309,MTX    ,201803,150126,10862,4,-,-, 
20180309,MTX    ,201803,150126,10862,2,-,-, 
20180309,MTX    ,201803,150129,10862,2,-,-, 
20180309,MTX    ,201803,150133,10862,2,-,-, 
20180309,MTX    ,201803,150133,10862,2,-,-, 
20180309,MTX    ,201803,150141,10862,2,-,-, 
20180309,MTX    ,201803,150144,10862,2,-,-, 
20180309,MTX    ,201803,150146,10862,2,-,-, 
20180309,MTX    ,201803,150146,10862,2,-,-, 
20180309,MTX    ,201803,150148,10862,2,-,-, 
20180309,MTX    ,201803,150149,10862,2,-,-, 
20180309,MTX    ,201803,150155,10861,2,-,-, 
20180309,MTX    ,201803,150207,10861,2,-,-, 
20180309,MTX    ,201803,150208,10861,2,-,-, 
20180309,MTX    ,201803,150208,10861,2,-,-, 
20180309,MTX    ,201803,150208,10861,2,-,-, 
20180309,MTX    ,201803,150209,10861,2,-,-, 
20180309,MTX    ,201803,150210,10861,4,-,-, 
20180309,MTX    ,201803,150213,10862,2,-,-, 
20180309,MTX    ,201803,150217,10861,2,-,-, 
20180309,MTX    ,201803,150219,10862,4,-,-, 
20180309,MTX    ,201803,150222,10861,2,-,-, 
20180309,MTX    ,201803,150222,10861,2,-,-, 
20180309,MTX    ,201803,150222,10861,2,-,-, 
20180309,MTX    ,201803,150224,10861,2,-,-, 
20180309,MTX    ,201803,150226,10861,2,-,-, 
20180309,MTX    ,201803,150229,10861,2,-,-, 
20180309,MTX    ,201803,150229,10860,2,-,-, 
20180309,MTX    ,201803,150229,10860,6,-,-, 
20180309,MTX    ,201803,150235,10861,2,-,-, 
20180309,MTX    ,201803,150236,10861,4,-,-, 
20180309,MTX    ,201803,150236,10861,2,-,-, 
20180309,MTX    ,201803,150237,10861,2,-,-, 
20180309,MTX    ,201803,150238,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,16,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,20,-,-, 
20180309,MTX    ,201803,150239,10860,18,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,2,-,-, 
20180309,MTX    ,201803,150239,10860,4,-,-, 
20180309,MTX    ,201803,150242,10860,2,-,-, 
20180309,MTX    ,201803,150243,10860,2,-,-, 
20180309,MTX    ,201803,150250,10860,2,-,-, 
20180309,MTX    ,201803,150252,10860,2,-,-, 
20180309,MTX    ,201803,150252,10860,2,-,-, 
20180309,MTX    ,201803,150253,10860,2,-,-, 
20180309,MTX    ,201803,150253,10860,2,-,-, 
20180309,MTX    ,201803,150255,10860,2,-,-, 
20180309,MTX    ,201803,150301,10859,2,-,-, 
20180309,MTX    ,201803,150306,10860,16,-,-, 
20180309,MTX    ,201803,150310,10860,2,-,-, 
20180309,MTX    ,201803,150311,10860,2,-,-, 
20180309,MTX    ,201803,150311,10860,2,-,-, 
20180309,MTX    ,201803,150311,10860,2,-,-, 
20180309,MTX    ,201803,150311,10860,2,-,-, 
20180309,MTX    ,201803,150313,10860,2,-,-, 
20180309,MTX    ,201803,150313,10860,2,-,-, 
20180309,MTX    ,201803,150313,10860,2,-,-, 
20180309,MTX    ,201803,150317,10860,2,-,-, 
20180309,MTX    ,201803,150317,10860,2,-,-, 
20180309,MTX    ,201803,150317,10860,2,-,-, 
20180309,MTX    ,201803,150319,10860,2,-,-, 
20180309,MTX    ,201803,150319,10860,2,-,-, 
20180309,MTX    ,201803,150321,10860,2,-,-, 
20180309,MTX    ,201803,150323,10859,2,-,-, 
20180309,MTX    ,201803,150329,10860,2,-,-, 
20180309,MTX    ,201803,150329,10859,2,-,-, 
20180309,MTX    ,201803,150330,10860,4,-,-, 
20180309,MTX    ,201803,150332,10859,2,-,-, 
20180309,MTX    ,201803,150336,10859,2,-,-, 
20180309,MTX    ,201803,150339,10859,2,-,-, 
20180309,MTX    ,201803,150339,10859,2,-,-, 
20180309,MTX    ,201803,150339,10859,2,-,-, 
20180309,MTX    ,201803,150339,10859,2,-,-, 
20180309,MTX    ,201803,150345,10859,2,-,-, 
20180309,MTX    ,201803,150355,10860,2,-,-, 
20180309,MTX    ,201803,150400,10859,4,-,-, 
20180309,MTX    ,201803,150402,10860,8,-,-, 
20180309,MTX    ,201803,150408,10860,2,-,-, 
20180309,MTX    ,201803,150412,10860,2,-,-, 
20180309,MTX    ,201803,150412,10859,2,-,-, 
20180309,MTX    ,201803,150415,10860,2,-,-, 
20180309,MTX    ,201803,150420,10859,2,-,-, 
20180309,MTX    ,201803,150421,10860,8,-,-, 
20180309,MTX    ,201803,150421,10860,18,-,-, 
20180309,MTX    ,201803,150426,10860,2,-,-, 
20180309,MTX    ,201803,150427,10861,2,-,-, 
20180309,MTX    ,201803,150430,10860,2,-,-, 
20180309,MTX    ,201803,150430,10861,2,-,-, 
20180309,MTX    ,201803,150432,10860,2,-,-, 
20180309,MTX    ,201803,150454,10860,2,-,-, 
20180309,MTX    ,201803,150454,10860,2,-,-, 
20180309,MTX    ,201803,150454,10860,2,-,-, 
20180309,MTX    ,201803,150458,10860,2,-,-, 
20180309,MTX    ,201803,150508,10861,2,-,-, 
20180309,MTX    ,201803,150509,10860,2,-,-, 
20180309,MTX    ,201803,150512,10860,2,-,-, 
20180309,MTX    ,201803,150512,10860,2,-,-, 
20180309,MTX    ,201803,150512,10860,2,-,-, 
20180309,MTX    ,201803,150512,10860,2,-,-, 
20180309,MTX    ,201803,150519,10860,2,-,-, 
20180309,MTX    ,201803,150520,10861,4,-,-, 
20180309,MTX    ,201803,150527,10861,2,-,-, 
20180309,MTX    ,201803,150537,10860,2,-,-, 
20180309,MTX    ,201803,150539,10860,4,-,-, 
20180309,MTX    ,201803,150547,10861,2,-,-, 
20180309,MTX    ,201803,150549,10860,2,-,-, 
20180309,MTX    ,201803,150549,10860,2,-,-, 
20180309,MTX    ,201803,150551,10860,2,-,-, 
20180309,MTX    ,201803,150553,10860,2,-,-, 
20180309,MTX    ,201803,150558,10861,2,-,-, 
20180309,MTX    ,201803,150558,10861,2,-,-, 
20180309,MTX    ,201803,150559,10861,2,-,-, 
20180309,MTX    ,201803,150603,10861,4,-,-, 
20180309,MTX    ,201803,150606,10861,6,-,-, 
20180309,MTX    ,201803,150609,10861,2,-,-, 
20180309,MTX    ,201803,150609,10861,2,-,-, 
20180309,MTX    ,201803,150609,10861,2,-,-, 
20180309,MTX    ,201803,150609,10861,2,-,-, 
20180309,MTX    ,201803,150609,10861,4,-,-, 
20180309,MTX    ,201803,150610,10861,2,-,-, 
20180309,MTX    ,201803,150629,10862,2,-,-, 
20180309,MTX    ,201803,150631,10862,2,-,-, 
20180309,MTX    ,201803,150633,10862,2,-,-, 
20180309,MTX    ,201803,150653,10862,2,-,-, 
20180309,MTX    ,201803,150656,10861,2,-,-, 
20180309,MTX    ,201803,150656,10861,2,-,-, 
20180309,MTX    ,201803,150700,10861,2,-,-, 
20180309,MTX    ,201803,150702,10861,2,-,-, 
20180309,MTX    ,201803,150707,10861,2,-,-, 
20180309,MTX    ,201803,150710,10862,2,-,-, 
20180309,MTX    ,201803,150717,10861,2,-,-, 
20180309,MTX    ,201803,150719,10862,4,-,-, 
20180309,MTX    ,201803,150720,10861,6,-,-, 
20180309,MTX    ,201803,150720,10861,2,-,-, 
20180309,MTX    ,201803,150721,10861,2,-,-, 
20180309,MTX    ,201803,150722,10862,2,-,-, 
20180309,MTX    ,201803,150723,10861,2,-,-, 
20180309,MTX    ,201803,150731,10861,2,-,-, 
20180309,MTX    ,201803,150732,10861,2,-,-, 
20180309,MTX    ,201803,150739,10861,2,-,-, 
20180309,MTX    ,201803,150740,10861,2,-,-, 
20180309,MTX    ,201803,150741,10861,2,-,-, 
20180309,MTX    ,201803,150744,10861,2,-,-, 
20180309,MTX    ,201803,150744,10861,2,-,-, 
20180309,MTX    ,201803,150744,10861,2,-,-, 
20180309,MTX    ,201803,150752,10861,4,-,-, 
20180309,MTX    ,201803,150811,10860,2,-,-, 
20180309,MTX    ,201803,150811,10860,2,-,-, 
20180309,MTX    ,201803,150825,10860,2,-,-, 
20180309,MTX    ,201803,150825,10860,2,-,-, 
20180309,MTX    ,201803,150825,10860,2,-,-, 
20180309,MTX    ,201803,150825,10860,2,-,-, 
20180309,MTX    ,201803,150842,10860,2,-,-, 
20180309,MTX    ,201803,150843,10860,2,-,-, 
20180309,MTX    ,201803,150846,10860,2,-,-, 
20180309,MTX    ,201803,150849,10860,2,-,-, 
20180309,MTX    ,201803,150859,10860,2,-,-, 
20180309,MTX    ,201803,150919,10860,2,-,-, 
20180309,MTX    ,201803,150921,10860,2,-,-, 
20180309,MTX    ,201803,150923,10860,2,-,-, 
20180309,MTX    ,201803,150925,10859,2,-,-, 
20180309,MTX    ,201803,150927,10860,2,-,-, 
20180309,MTX    ,201803,150931,10859,2,-,-, 
20180309,MTX    ,201803,150933,10860,2,-,-, 
20180309,MTX    ,201803,150936,10859,2,-,-, 
20180309,MTX    ,201803,150940,10859,2,-,-, 
20180309,MTX    ,201803,150943,10859,2,-,-, 
20180309,MTX    ,201803,150944,10859,2,-,-, 
20180309,MTX    ,201803,150953,10858,2,-,-, 
20180309,MTX    ,201803,150954,10859,2,-,-, 
20180309,MTX    ,201803,150956,10858,2,-,-, 
20180309,MTX    ,201803,150956,10858,2,-,-, 
20180309,MTX    ,201803,150956,10858,4,-,-, 
20180309,MTX    ,201803,150957,10858,2,-,-, 
20180309,MTX    ,201803,150957,10858,2,-,-, 
20180309,MTX    ,201803,151000,10858,2,-,-, 
20180309,MTX    ,201803,151000,10858,2,-,-, 
20180309,MTX    ,201803,151001,10859,8,-,-, 
20180309,MTX    ,201803,151004,10858,2,-,-, 
20180309,MTX    ,201803,151007,10858,2,-,-, 
20180309,MTX    ,201803,151012,10858,2,-,-, 
20180309,MTX    ,201803,151013,10859,2,-,-, 
20180309,MTX    ,201803,151030,10858,2,-,-, 
20180309,MTX    ,201803,151030,10858,2,-,-, 
20180309,MTX    ,201803,151031,10858,2,-,-, 
20180309,MTX    ,201803,151033,10858,2,-,-, 
20180309,MTX    ,201803,151033,10858,2,-,-, 
20180309,MTX    ,201803,151037,10857,2,-,-, 
20180309,MTX    ,201803,151038,10857,2,-,-, 
20180309,MTX    ,201803,151039,10858,2,-,-, 
20180309,MTX    ,201803,151041,10858,2,-,-, 
20180309,MTX    ,201803,151046,10857,2,-,-, 
20180309,MTX    ,201803,151046,10858,2,-,-, 
20180309,MTX    ,201803,151050,10858,2,-,-, 
20180309,MTX    ,201803,151051,10857,2,-,-, 
20180309,MTX    ,201803,151056,10857,2,-,-, 
20180309,MTX    ,201803,151102,10857,2,-,-, 
20180309,MTX    ,201803,151108,10857,2,-,-, 
20180309,MTX    ,201803,151110,10857,2,-,-, 
20180309,MTX    ,201803,151116,10858,2,-,-, 
20180309,MTX    ,201803,151117,10857,4,-,-, 
20180309,MTX    ,201803,151124,10857,2,-,-, 
20180309,MTX    ,201803,151125,10857,2,-,-, 
20180309,MTX    ,201803,151125,10857,2,-,-, 
20180309,MTX    ,201803,151126,10857,2,-,-, 
20180309,MTX    ,201803,151126,10857,2,-,-, 
20180309,MTX    ,201803,151127,10857,2,-,-, 
20180309,MTX    ,201803,151128,10857,2,-,-, 
20180309,MTX    ,201803,151128,10857,4,-,-, 
20180309,MTX    ,201803,151129,10857,2,-,-, 
20180309,MTX    ,201803,151129,10857,4,-,-, 
20180309,MTX    ,201803,151134,10857,2,-,-, 
20180309,MTX    ,201803,151135,10856,2,-,-, 
20180309,MTX    ,201803,151136,10856,2,-,-, 
20180309,MTX    ,201803,151139,10856,2,-,-, 
20180309,MTX    ,201803,151146,10856,2,-,-, 
20180309,MTX    ,201803,151146,10856,2,-,-, 
20180309,MTX    ,201803,151146,10856,2,-,-, 
20180309,MTX    ,201803,151151,10856,2,-,-, 
20180309,MTX    ,201803,151152,10857,2,-,-, 
20180309,MTX    ,201803,151153,10856,2,-,-, 
20180309,MTX    ,201803,151158,10856,6,-,-, 
20180309,MTX    ,201803,151159,10856,2,-,-, 
20180309,MTX    ,201803,151204,10856,2,-,-, 
20180309,MTX    ,201803,151205,10856,4,-,-, 
20180309,MTX    ,201803,151205,10856,4,-,-, 
20180309,MTX    ,201803,151206,10856,2,-,-, 
20180309,MTX    ,201803,151208,10856,2,-,-, 
20180309,MTX    ,201803,151208,10856,2,-,-, 
20180309,MTX    ,201803,151209,10856,2,-,-, 
20180309,MTX    ,201803,151209,10856,2,-,-, 
20180309,MTX    ,201803,151209,10856,2,-,-, 
20180309,MTX    ,201803,151210,10857,2,-,-, 
20180309,MTX    ,201803,151210,10856,2,-,-, 
20180309,MTX    ,201803,151212,10856,2,-,-, 
20180309,MTX    ,201803,151212,10857,2,-,-, 
20180309,MTX    ,201803,151214,10856,2,-,-, 
20180309,MTX    ,201803,151215,10856,2,-,-, 
20180309,MTX    ,201803,151215,10856,2,-,-, 
20180309,MTX    ,201803,151215,10856,2,-,-, 
20180309,MTX    ,201803,151216,10856,2,-,-, 
20180309,MTX    ,201803,151219,10857,2,-,-, 
20180309,MTX    ,201803,151222,10856,2,-,-, 
20180309,MTX    ,201803,151223,10856,4,-,-, 
20180309,MTX    ,201803,151226,10856,4,-,-, 
20180309,MTX    ,201803,151226,10856,2,-,-, 
20180309,MTX    ,201803,151226,10856,2,-,-, 
20180309,MTX    ,201803,151229,10856,4,-,-, 
20180309,MTX    ,201803,151229,10856,2,-,-, 
20180309,MTX    ,201803,151229,10855,2,-,-, 
20180309,MTX    ,201803,151230,10856,2,-,-, 
20180309,MTX    ,201803,151230,10855,2,-,-, 
20180309,MTX    ,201803,151230,10855,4,-,-, 
20180309,MTX    ,201803,151231,10855,2,-,-, 
20180309,MTX    ,201803,151231,10855,2,-,-, 
20180309,MTX    ,201803,151233,10855,2,-,-, 
20180309,MTX    ,201803,151235,10855,2,-,-, 
20180309,MTX    ,201803,151236,10855,2,-,-, 
20180309,MTX    ,201803,151242,10855,2,-,-, 
20180309,MTX    ,201803,151243,10855,2,-,-, 
20180309,MTX    ,201803,151244,10856,2,-,-, 
20180309,MTX    ,201803,151245,10855,2,-,-, 
20180309,MTX    ,201803,151250,10855,2,-,-, 
20180309,MTX    ,201803,151254,10855,2,-,-, 
20180309,MTX    ,201803,151257,10855,2,-,-, 
20180309,MTX    ,201803,151257,10855,4,-,-, 
20180309,MTX    ,201803,151257,10855,2,-,-, 
20180309,MTX    ,201803,151257,10855,2,-,-, 
20180309,MTX    ,201803,151300,10855,2,-,-, 
20180309,MTX    ,201803,151303,10855,4,-,-, 
20180309,MTX    ,201803,151304,10856,2,-,-, 
20180309,MTX    ,201803,151306,10855,4,-,-, 
20180309,MTX    ,201803,151311,10856,2,-,-, 
20180309,MTX    ,201803,151314,10856,2,-,-, 
20180309,MTX    ,201803,151320,10856,2,-,-, 
20180309,MTX    ,201803,151326,10856,2,-,-, 
20180309,MTX    ,201803,151329,10855,2,-,-, 
20180309,MTX    ,201803,151343,10856,30,-,-, 
20180309,MTX    ,201803,151351,10856,2,-,-, 
20180309,MTX    ,201803,151353,10856,2,-,-, 
20180309,MTX    ,201803,151354,10857,2,-,-, 
20180309,MTX    ,201803,151355,10857,2,-,-, 
20180309,MTX    ,201803,151356,10856,2,-,-, 
20180309,MTX    ,201803,151358,10857,2,-,-, 
20180309,MTX    ,201803,151409,10857,2,-,-, 
20180309,MTX    ,201803,151410,10857,2,-,-, 
20180309,MTX    ,201803,151412,10857,2,-,-, 
20180309,MTX    ,201803,151412,10857,6,-,-, 
20180309,MTX    ,201803,151414,10857,2,-,-, 
20180309,MTX    ,201803,151414,10857,4,-,-, 
20180309,MTX    ,201803,151415,10857,4,-,-, 
20180309,MTX    ,201803,151417,10857,2,-,-, 
20180309,MTX    ,201803,151418,10857,2,-,-, 
20180309,MTX    ,201803,151418,10857,2,-,-, 
20180309,MTX    ,201803,151420,10858,4,-,-, 
20180309,MTX    ,201803,151454,10858,12,-,-, 
20180309,MTX    ,201803,151457,10858,4,-,-, 
20180309,MTX    ,201803,151458,10858,2,-,-, 
20180309,MTX    ,201803,151500,10858,2,-,-, 
20180309,MTX    ,201803,151501,10858,2,-,-, 
20180309,MTX    ,201803,151501,10858,2,-,-, 
20180309,MTX    ,201803,151509,10858,2,-,-, 
20180309,MTX    ,201803,151516,10858,2,-,-, 
20180309,MTX    ,201803,151517,10858,2,-,-, 
20180309,MTX    ,201803,151531,10857,2,-,-, 
20180309,MTX    ,201803,151534,10858,6,-,-, 
20180309,MTX    ,201803,151538,10858,2,-,-, 
20180309,MTX    ,201803,151543,10858,2,-,-, 
20180309,MTX    ,201803,151554,10857,10,-,-, 
20180309,MTX    ,201803,151603,10857,4,-,-, 
20180309,MTX    ,201803,151603,10857,4,-,-, 
20180309,MTX    ,201803,151603,10857,4,-,-, 
20180309,MTX    ,201803,151604,10857,4,-,-, 
20180309,MTX    ,201803,151605,10857,4,-,-, 
20180309,MTX    ,201803,151605,10857,4,-,-, 
20180309,MTX    ,201803,151607,10857,2,-,-, 
20180309,MTX    ,201803,151609,10857,4,-,-, 
20180309,MTX    ,201803,151609,10857,2,-,-, 
20180309,MTX    ,201803,151609,10857,2,-,-, 
20180309,MTX    ,201803,151609,10857,2,-,-, 
20180309,MTX    ,201803,151609,10857,2,-,-, 
20180309,MTX    ,201803,151612,10857,2,-,-, 
20180309,MTX    ,201803,151617,10857,6,-,-, 
20180309,MTX    ,201803,151618,10857,4,-,-, 
20180309,MTX    ,201803,151620,10857,2,-,-, 
20180309,MTX    ,201803,151628,10857,2,-,-, 
20180309,MTX    ,201803,151630,10857,2,-,-, 
20180309,MTX    ,201803,151643,10856,2,-,-, 
20180309,MTX    ,201803,151700,10857,2,-,-, 
20180309,MTX    ,201803,151701,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,6,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151706,10856,2,-,-, 
20180309,MTX    ,201803,151710,10855,2,-,-, 
20180309,MTX    ,201803,151714,10855,2,-,-, 
20180309,MTX    ,201803,151714,10855,2,-,-, 
20180309,MTX    ,201803,151720,10856,4,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,20,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,4,-,-, 
20180309,MTX    ,201803,151721,10855,20,-,-, 
20180309,MTX    ,201803,151721,10855,20,-,-, 
20180309,MTX    ,201803,151721,10855,2,-,-, 
20180309,MTX    ,201803,151721,10855,18,-,-, 
20180309,MTX    ,201803,151721,10855,22,-,-, 
20180309,MTX    ,201803,151726,10854,2,-,-, 
20180309,MTX    ,201803,151726,10854,2,-,-, 
20180309,MTX    ,201803,151734,10854,2,-,-, 
20180309,MTX    ,201803,151735,10854,2,-,-, 
20180309,MTX    ,201803,151736,10854,2,-,-, 
20180309,MTX    ,201803,151738,10855,10,-,-, 
20180309,MTX    ,201803,151740,10855,2,-,-, 
20180309,MTX    ,201803,151800,10855,4,-,-, 
20180309,MTX    ,201803,151801,10854,4,-,-, 
20180309,MTX    ,201803,151801,10854,2,-,-, 
20180309,MTX    ,201803,151801,10854,6,-,-, 
20180309,MTX    ,201803,151809,10855,12,-,-, 
20180309,MTX    ,201803,151810,10854,2,-,-, 
20180309,MTX    ,201803,151810,10854,4,-,-, 
20180309,MTX    ,201803,151815,10855,6,-,-, 
20180309,MTX    ,201803,151815,10856,2,-,-, 
20180309,MTX    ,201803,151818,10855,2,-,-, 
20180309,MTX    ,201803,151821,10856,2,-,-, 
20180309,MTX    ,201803,151821,10856,2,-,-, 
20180309,MTX    ,201803,151824,10856,8,-,-, 
20180309,MTX    ,201803,151824,10856,2,-,-, 
20180309,MTX    ,201803,151824,10856,6,-,-, 
20180309,MTX    ,201803,151830,10857,20,-,-, 
20180309,MTX    ,201803,151830,10857,20,-,-, 
20180309,MTX    ,201803,151850,10856,2,-,-, 
20180309,MTX    ,201803,151854,10856,2,-,-, 
20180309,MTX    ,201803,151856,10856,2,-,-, 
20180309,MTX    ,201803,151901,10857,2,-,-, 
20180309,MTX    ,201803,151903,10857,2,-,-, 
20180309,MTX    ,201803,151922,10857,4,-,-, 
20180309,MTX    ,201803,151925,10857,2,-,-, 
20180309,MTX    ,201803,151927,10857,4,-,-, 
20180309,MTX    ,201803,151937,10856,2,-,-, 
20180309,MTX    ,201803,151937,10856,2,-,-, 
20180309,MTX    ,201803,151937,10856,2,-,-, 
20180309,MTX    ,201803,151944,10856,2,-,-, 
20180309,MTX    ,201803,151947,10856,2,-,-, 
20180309,MTX    ,201803,151950,10856,2,-,-, 
20180309,MTX    ,201803,151953,10857,2,-,-, 
20180309,MTX    ,201803,152001,10856,2,-,-, 
20180309,MTX    ,201803,152005,10856,2,-,-, 
20180309,MTX    ,201803,152011,10856,2,-,-, 
20180309,MTX    ,201803,152013,10857,4,-,-, 
20180309,MTX    ,201803,152014,10857,4,-,-, 
20180309,MTX    ,201803,152015,10857,2,-,-, 
20180309,MTX    ,201803,152017,10857,4,-,-, 
20180309,MTX    ,201803,152019,10857,2,-,-, 
20180309,MTX    ,201803,152023,10857,2,-,-, 
20180309,MTX    ,201803,152025,10857,2,-,-, 
20180309,MTX    ,201803,152027,10857,2,-,-, 
20180309,MTX    ,201803,152030,10857,2,-,-, 
20180309,MTX    ,201803,152101,10857,2,-,-, 
20180309,MTX    ,201803,152103,10858,34,-,-, 
20180309,MTX    ,201803,152103,10859,84,-,-, 
20180309,MTX    ,201803,152103,10860,88,-,-, 
20180309,MTX    ,201803,152103,10860,20,-,-, 
